station_id,latitude,longitude,state_name,n_readings,mean_pm25,std_pm25
1-103-11,34.530717,-86.967536,Alabama,16886,8.447725926803276,5.179855674394442
29-95-42,39.047911,-94.450513,Missouri,10770,7.682042711234893,5.669477565193277
35-55-5,36.383359,-105.5839,New Mexic,15051,5.050714238256612,5.72204433312911
39-49-38,40.11107,-83.065415,Ohio,15936,10.348092369477898,9.77027523309384
40-115-9007,36.985702,-94.83931,Oklahoma,13091,10.720410969368304,9.754378093607372
42-117-4000,41.644722,-76.939167,Pennsylva,10026,6.261609814482362,4.262949625901885
42-91-13,40.112222,-75.309167,Pennsylva,17406,9.021860278065045,12.891999911411729
45-83-11,34.955566,-81.924797,South Car,13766,10.09528548598001,6.933785340782852
6-71-27,34.030833,-117.61722,Californi,12246,13.38797158255758,10.767893303308368
6-81-1001,37.482934,-122.20337,Californi,9170,7.226935659760088,6.1436324201741845
6-99-5,37.642165,-120.994212,Californi,16876,11.964979853045746,10.16580266811243
18-67-4,40.481347,-86.109688,Indiana,16704,8.163661398467406,8.759889519836463
36-67-1015,43.05235,-76.05921,New York,17146,7.28266067887552,10.476908561587427
42-3-1376,40.43743,-79.863572,Pennsylva,17141,9.687474476401528,10.143949575835217
11-1-53,38.875161,-77.012816,District,16778,8.88902133746573,9.070936848905077
13-303-1,32.967359,-82.806871,Georgia,17313,11.240356957199836,9.517046047418932
19-45-19,41.823283,-90.211982,Iowa,8475,12.407374631268402,14.768819530963121
34-41-7,40.92458,-75.067815,New Jerse,15629,8.935063023865904,8.669588816647487
6-1-15,37.701222,-121.903019,Californi,16823,7.49699815728467,5.893446111952029
6-107-9,36.48947,-118.82915,Californi,15704,8.7293683138054,14.842109466648015
32-3-1019,35.785665,-115.357087,Nevada,17424,4.1429120752984145,3.8429832212883097
37-173-2,35.434767,-83.442133,North Car,16064,6.946103087649419,5.89734262771673
6-67-6,38.613779,-121.368014,Californi,16415,9.926652452025586,10.448122144157631
11-1-41,38.895572,-76.958072,District,16968,8.815299387081565,9.620190883136916
12-33-4,30.525367,-87.20355,Florida,17022,9.871389965926404,6.062690949138223
15-9-25,20.869627,-156.493626,Hawaii,15599,4.457785755497147,2.905905133817904
24-19-4,38.587525,-76.141006,Maryland,16637,7.368816493358177,6.913615913268416
31-153-7,41.133294,-95.956103,Nebraska,15360,7.628170572916667,6.73990587322746
39-145-15,38.59246,-82.80677,Ohio,6563,10.590050281883274,9.508071614581523
48-113-50,32.774262,-96.797686,Texas,13896,10.539140759930953,6.571093541989803
48-41-1086,30.628333,-96.362777,Texas,16183,8.291213001297638,5.6382482814831345
6-19-2016,36.710833,-119.7775,Californi,17071,13.68423642434538,11.608925338356174
32-31-31,39.521933,-119.7954,Nevada,14880,6.881384408602151,15.636431606305417
40-109-97,35.50307,-97.577981,Oklahoma,16510,9.522265293761404,5.413175022522374
42-125-5001,40.445278,-80.420833,Pennsylva,16416,7.845949074074063,9.539335722140331
48-355-34,27.811817,-97.465703,Texas,12670,8.494348855564311,6.301004154645507
49-53-7,37.179125,-113.305096,Utah,17329,4.756079404466498,3.817156455346082
6-77-2010,37.793392,-121.247874,Californi,15365,9.002264887731837,8.57533646843415
6-99-6,37.488317,-120.836008,Californi,16591,10.841178952444096,9.28379984242155
8-45-19,39.43806,-108.02611,Colorado,6052,5.571298744216775,4.953339119586497
13-95-7,31.5776,-84.0998,Georgia,17105,11.120631394329129,9.659574771923305
17-31-119,41.57862,-87.557406,Illinois,17478,11.152259983979809,9.665417920793866
26-17-14,43.571391,-83.890721,Michigan,16937,8.158298399952502,9.1074467711156
30-63-37,47.012907,-114.224273,Montana,17179,10.464689446416978,9.40733724184119
35-1-29,35.01708,-106.65739,New Mexic,17231,8.244599849109106,9.321977274308535
4-21-3002,33.421194,-111.503222,Arizona,7454,4.675033539039454,4.975272596887427
47-107-1002,35.450115,-84.596195,Tennessee,16331,8.430420672340935,6.065766361807114
47-37-23,36.176382,-86.7389,Tennessee,13234,9.5614931237721,6.216337606485426
6-75-5,37.765946,-122.399044,Californi,15589,7.109500288665084,5.934453379501367
9-11-124,41.35362,-72.07882,Connectic,17421,7.245186843464814,6.678621189592738
29-39-1,37.70097,-94.03474,Missouri,14130,7.823970276008453,6.702557082673312
30-49-4,46.8505,-111.987164,Montana,12835,5.795068172964283,8.661104491493683
30-71-10,48.317507,-107.862471,Montana,14571,7.4865486239791785,12.765069992370211
4-21-1,32.877583,-111.752222,Arizona,15856,6.756243693239153,7.8504344362102305
42-125-5200,40.268963,-80.243995,Pennsylva,8436,7.939426268373639,4.400156903264011
48-201-1050,29.583047,-95.015544,Texas,16869,8.745278321180896,5.4802363147140305
50-21-2,43.608056,-72.982778,Vermont,16719,7.4806148693103856,5.804230666365114
53-33-57,47.55975,-122.338265,Washingto,16913,8.539880565245669,8.818867889439792
54-51-1002,39.915961,-80.733858,West Virg,17009,11.363801516843974,10.579298959488902
15-1-3034,19.618158,-155.971242,Hawaii,15124,5.097460989156308,3.564765661607655
17-43-4002,41.771071,-88.152534,Illinois,17148,10.544844879869368,10.545024684335504
2-170-8,61.534163,-149.031655,Alaska,13532,5.179352645580845,7.243751234244868
21-13-2,36.60843,-83.73694,Kentucky,17395,10.001046277666072,7.344405184254643
29-99-19,38.44853,-90.3986,Missouri,15338,8.488153605424424,6.3838971962287285
35-13-25,32.322037,-106.768337,New Mexic,16071,4.936388525916249,4.747881589580472
40-43-860,36.158414,-98.931973,Oklahoma,16177,7.769870804228231,5.294867594015366
42-101-48,39.991389,-75.080833,Pennsylva,17318,10.413257881972534,12.662618107080663
42-101-75,40.054171,-74.985166,Pennsylva,17127,11.636789863957475,13.590429928093839
55-89-9,43.4983,-87.8102,Wisconsin,16063,7.9951814729502555,9.39732019706637
23-3-14,47.355332,-68.321106,Maine,15928,6.198537167252642,6.703686827798634
25-21-2005,42.241229,-70.963346,Massachus,17450,6.566063037249302,4.622880020906751
30-27-6,47.048537,-109.455315,Montana,14642,6.006734052725094,8.345002991497742
39-17-20,39.472436,-84.394952,Ohio,17178,11.631808126673677,9.252083247689031
40-121-415,34.885608,-95.78441,Oklahoma,16345,8.992652187213208,7.193674851989314
51-650-8,37.103733,-76.387017,Virginia,17364,7.938499193734205,6.243450629573571
41-51-80,45.496641,-122.602877,Oregon,9045,7.0458595909342,5.816432454081126
42-3-2,40.50084,-80.066488,Pennsylva,17202,9.677659574468116,9.428573428363654
53-47-13,48.39999,-119.51896,Washingto,15853,11.28310099034883,15.709327087095534
17-19-1001,40.05278,-88.37251,Illinois,16984,9.045831370701856,10.13557599621028
17-31-4201,42.139996,-87.799227,Illinois,17207,9.547672458883008,9.822363991244444
20-195-1,38.770081,-99.763424,Kansas,16701,7.794814681755565,6.076284571077052
21-199-3,37.09798,-84.61152,Kentucky,17204,8.42420948616597,5.453597498238228
26-81-20,42.984173,-85.671339,Michigan,15506,10.708358054946578,11.2888219028648
32-3-44,36.004733,-115.268517,Nevada,17396,4.457748907794878,4.257441183335575
37-81-13,36.109006,-79.802314,North Car,16380,9.457020757020757,6.723738999563695
40-71-604,36.697186,-97.08135,Oklahoma,16874,9.287442218798157,6.5743737458642375
42-51-524,39.917663,-79.805499,Pennsylva,10357,7.548093077145918,4.905272374516964
46-33-132,43.55764,-103.48386,South Dak,14450,5.35707958477507,6.78612410966366
48-201-58,29.770698,-95.031232,Texas,16987,11.099458409371833,6.549984405717298
55-3-10,46.60234,-90.65615,Wisconsin,17397,6.070994999137771,5.8799566991510215
56-13-99,42.529999,-108.720003,Wyoming,12269,2.9932512837232284,3.29883343350832
6-63-1010,39.81336,-120.47069,Californi,9756,14.158661336613354,17.88642996937665
9-1-1123,41.399167,-73.443056,Connectic,17250,7.904208695652158,8.7571810786684
15-1-2021,19.977467,-155.798067,Hawaii,13996,3.6529722777936553,2.9628820392981416
17-115-13,39.866834,-88.925594,Illinois,17436,9.850579261298472,10.564843203281342
26-153-1,46.288877,-85.950227,Michigan,14668,5.937148895555077,4.144593315520962
34-21-5,40.283092,-74.742613,New Jerse,15307,9.321388907036003,10.298660877403139
38-7-2,46.8943,-103.37853,North Dak,15686,7.216843044753297,11.734315897958727
4-13-1003,33.41018,-111.86536,Arizona,16435,6.655929418923018,6.5582811824098215
49-35-3013,40.496392,-112.036298,Utah,17460,6.169810996563579,6.107663584660496
56-35-101,42.869824,-109.87076,Wyoming,15118,3.981254134144725,4.044558389338608
6-79-2007,35.04673,-120.58777,Californi,16787,8.240900696967891,7.854713283513384
15-1-1006,19.717562,-155.11053,Hawaii,13919,4.062432646023421,3.306457146437927
27-5-2013,46.851811,-95.846272,Minnesota,16588,7.452525922353497,8.684507577366055
35-13-22,31.787885,-106.683324,New Mexic,16077,5.600889469428445,6.721150032226407
4-13-1004,33.56031,-112.06619,Arizona,16240,7.2049753694581335,8.092286218934815
41-39-9004,43.799501,-123.053487,Oregon,15894,8.545690197558836,11.996966729459844
42-41-101,40.246528,-77.18675,Pennsylva,17105,9.87500730780476,11.99178942689673
47-45-4,36.05266,-89.382157,Tennessee,16372,7.995211336428075,5.45581618800021
8-31-27,39.73217,-105.0153,Colorado,17236,6.718925504757481,6.419748354065297
13-59-2,33.918137,-83.344385,Georgia,17334,9.586442829122003,6.673243753943998
27-139-505,44.791437,-93.512534,Minnesota,16601,9.487061020420414,9.675048957589734
39-17-19,39.479822,-84.409617,Ohio,14573,10.103753516777603,8.774295726006512
42-1-1,39.92002,-77.30968,Pennsylva,17423,9.871319520174422,11.96960663882873
45-41-3,34.214263,-79.767347,South Car,14064,9.723080204778162,7.233424279377268
8-41-17,38.848014,-104.828564,Colorado,16953,5.004217542617801,5.024329484152071
10-3-2004,39.739441,-75.557534,Delaware,15991,9.773753986617479,12.230392060988482
15-1-3033,19.060655,-155.579159,Hawaii,8467,3.606826502893587,2.635062366783877
21-37-3002,39.021881,-84.47445,Kentucky,16957,8.680969511116365,7.231600566950736
21-59-5,37.780776,-87.075307,Kentucky,13908,9.50285447224624,6.930231135661374
23-5-29,43.660246,-70.268965,Maine,15767,5.712183674763747,4.846481789519701
30-49-26,46.658762,-112.013089,Montana,17293,9.14470595038458,9.73412450905422
41-37-1,42.189215,-120.353969,Oregon,9017,8.39709437728737,10.697092021402907
42-77-4,40.611944,-75.4325,Pennsylva,16247,9.262226872653436,13.895110828138183
49-35-2005,40.598056,-111.894167,Utah,17449,8.526064530918699,8.047738716899769
6-113-1003,38.66121,-121.73269,Californi,7103,7.878361255807405,7.985615271898044
6-85-5,37.348497,-121.894898,Californi,16815,9.36782634552483,7.6722904999858414
12-99-22,26.687606,-80.219619,Florida,15966,7.427195289991185,5.068075821649276
19-163-15,41.530011,-90.587611,Iowa,17272,10.154452292728136,9.9238132402294
20-133-3,37.67696,-95.47594,Kansas,16439,10.558695784415121,7.013921872874629
29-189-3001,38.650329,-90.350313,Missouri,16048,7.568762462612182,6.214970210361402
36-5-110,40.816,-73.902,New York,16382,9.098742522280606,10.482674314486173
39-35-60,41.492117,-81.678449,Ohio,17213,11.552454540173116,10.756848417109811
42-131-10,41.605244,-75.95774,Pennsylva,10018,6.41302655220602,3.7714358889902404
6-37-4008,33.859662,-118.200707,Californi,13712,14.57854434072362,8.706417672179958
6-89-4,40.55013,-122.38092,Californi,11969,7.593366196006349,8.08929274981294
8-35-4,39.534488,-105.070358,Colorado,17136,5.446206816059775,5.789762018737732
22-33-9,30.461981,-91.179219,Louisiana,16626,9.814471309996414,5.8520529561576184
26-163-1013,42.388405,-82.979793,Michigan,14058,7.741926305306725,8.836074051341743
32-5-7,38.897557,-119.732507,Nevada,15683,6.774596697060511,11.913116470750369
39-135-1001,39.83562,-84.720524,Ohio,16680,9.330431654676193,8.959520296902161
46-103-20,44.087397,-103.273777,South Dak,16862,7.932356778555056,8.809875808285033
51-69-10,39.28102,-78.08157,Virginia,15312,9.10374216300943,9.17264583545163
55-119-8001,45.2066,-90.5972,Wisconsin,17001,7.497300158814233,8.27145170442674
55-133-27,43.020075,-88.21507,Wisconsin,17271,10.341080423831809,12.320389283322392
6-47-2510,37.30832,-120.480456,Californi,16801,10.322629605380667,9.258680277962181
